Subfolder,Deal,NorthHand,EastHand,SouthHand,WestHand,label
NMF,11,S:72 H:KQ75 D:J96 C:AK94,S:A864 H:T64 D:A832 C:75,S:KQJT5 H:A3 D:KT7 C:T83,S:93 H:J982 D:Q54 C:QJ62,auction_calm
NMF,12,S:KQ962 H:Q74 D:Q93 C:93,S:8543 H:62 D:A C:J87542,S:AT7 H:AJT D:KJ5 C:KQT6,S:J H:K9853 D:T87642 C:A,auction_calm
NMF,13,S:J4 H:AKQ86 D:KQ4 C:KT4,S:A76 H:T542 D:872 C:972,S:KQT53 H:73 D:A53 C:AQ3,S:982 H:J9 D:JT96 C:J865,auction_calm
NMF,14,S:AQ642 H:KQ7 D:J6 C:QJ4,S:75 H:JT543 D:532 C:A83,S:K8 H:962 D:AKQ84 C:T96,S:JT93 H:A8 D:T97 C:K752,auction_calm
Negative,1,S:A73 H:AQJT6 D:KQ C:974,S:KQJ92 H:7543 D:42 C:Q2,S:64 H:K98 D:A983 C:AT65,S:T85 H:2 D:JT765 C:KJ83,auction_1h_1s
Negative,2,S:A3 H:AT75 D:KQJ6 C:T42,S:KJT9752 H:Q D:A7 C:A83,S:64 H:K986 D:983 C:KQ65,S:Q8 H:J432 D:T542 C:J97,auction_1d_1s
Negative,3,S:8752 H:AQ63 D:Q64 C:73,S:AJ H:T742 D:KJ52 C:J98,S:64 H:KJ98 D:A93 C:AQT5,S:KQT93 H:5 D:T87 C:K642,auction_1c_1s
Negative,4,S:QT75 H:73 D:AJT6 C:AKJ,S:A93 H:AQT54 D:K94 C:93,S:KJ64 H:J986 D:73 C:Q65,S:82 H:K2 D:Q852 C:T8742,auction_1d_1h
Negative,5,S:AQ62 H:872 D:85 C:KJ62,S:854 H:AJT3 D:T93 C:973,S:KJ73 H:6 D:AQJ7 C:AT85,S:T9 H:KQ954 D:K642 C:Q4,auction_1d_1h
Negative,6,S:73 H:AJ95 D:T64 C:AKJ3,S:K9652 H:3 D:AJ85 C:974,S:AQ4 H:KQ86 D:73 C:QT65,S:JT8 H:T742 D:KQ92 C:82,auction_1c_1s
Negative,7,S:AQ73 H:KJT7 D:82 C:T84,S:8652 H:Q9863 D:9 C:932,S:KT H:A4 D:KJT6 C:KQJ65,S:J94 H:52 D:AQ7543 C:A7,auction_1c_1d
Negative,8,S:K983 H:T4 D:KQ52 C:AKQ,S:75 H:AQJ932 D:73 C:J98,S:QJT4 H:K76 D:A986 C:73,S:A62 H:85 D:JT4 C:T6542,auction_1d_1h
Negative,9,S:KT84 H:KJ72 D:73 C:J95,S:92 H:T953 D:J965 C:832,S:63 H:AQ D:AKQT84 C:KT4,S:AQJ75 H:864 D:2 C:AQ76,auction_1d_1s
Negative,10,S:Q3 H:AKQ872 D:872 C:75,S:AKJ965 H:JT4 D:5 C:KQ2,S:T82 H:93 D:KQ94 C:AJ96,S:74 H:65 D:AJT63 C:T843,auction_1h_1s
Negative,11,S:82 H:T5 D:KJ96 C:A8632,S:Q54 H:K87 D:T875 C:Q95,S:A93 H:AQJ964 D:Q4 C:K4,S:KJT76 H:32 D:A32 C:JT7,auction_1h_1s
Negative,12,S:72 H:AK854 D:KQ75 C:J4,S:AKQ H:QJT762 D:83 C:32,S:T8 H:93 D:AJ94 C:KQ965,S:J96543 H: D:T62 C:AT87,auction_1s_2h
Negative,13,S:Q762 H:AQ87 D:K6 C:T82,S:KJ94 H:T532 D:872 C:65,S:A5 H:KJ94 D:AQT54 C:43,S:T83 H:6 D:J93 C:AKQJ97,auction_1d_2c
Negative,14,S:KJ93 H:Q83 D:83 C:AK64,S:A4 H:J5 D:QJ652 C:T985,S:T875 H:AK64 D:974 C:32,S:Q62 H:T972 D:AKT C:QJ7,auction_1c_1d
Negative,15,S:QJ73 H:QJ D:965 C:KQ84,S:542 H:832 D:T32 C:JT53,S:KT98 H:AK764 D:4 C:A96,S:A6 H:T95 D:AKQJ87 C:72,auction_1h_2d
Negative,16,S:86 H:Q975 D:KQT C:AQJ5,S:QJ H:K43 D:AJ875 C:K72,S:KT94 H:AJ8 D:932 C:T96,S:A7532 H:T62 D:64 C:843,auction_1c_1d
Negative,17,S:AKQ5 H:53 D:73 C:J9632,S:9732 H:JT982 D: C:Q754,S:8 H:AK764 D:QJT84 C:A8,S:JT64 H:Q D:AK9652 C:KT,auction_1h_2d
Negative,18,S:K87 H:T53 D:AQT C:AT93,S:Q H:974 D:K8754 C:QJ52,S:AT96 H:KQJ6 D:932 C:K8,S:J5432 H:A82 D:J6 C:764,auction_1c_1d
Negative,19,S:KQT94 H:A86 D:95 C:KT4,S:86 H:QT7 D:A8763 C:732,S:J73 H:53 D:KQJT4 C:AJ6,S:A52 H:KJ942 D:2 C:Q985,auction_1d_1h
Negative,20,S:AK75 H:A983 D:K86 C:95,S:Q H:K D:QJT94 C:AJ7432,S:963 H:T52 D:A2 C:KQT86,S:JT842 H:QJ764 D:753 C:,auction_1d_2c
Notrump,1,S:K93 H:K74 D:K65 C:T972,S:T852 H:JT6 D:AJ92 C:A3,S:A74 H:AQ85 D:Q74 C:QJ6,S:QJ6 H:932 D:T83 C:K854,auction_calm
Notrump,2,S:T93 H:K74 D:QJ85 C:K83,S:Q5 H:98653 D:A963 C:J9,S:A74 H:AQ D:T74 C:AQT65,S:KJ862 H:JT2 D:K2 C:742,auction_calm
Notrump,3,S:865 H:K84 D:QJ95 C:K83,S:K943 H:T52 D:K632 C:J2,S:QJT H:AQ D:T87 C:AQT95,S:A72 H:J9763 D:A4 C:764,auction_calm
Notrump,4,S:AK3 H:AK7 D:T82 C:QT75,S:98762 H:J654 D:73 C:K6,S:QJT5 H:Q98 D:AQ4 C:A98,S:4 H:T32 D:KJ965 C:J432,auction_calm
Notrump,5,S:AK3 H:AK7 D:T82 C:QT75,S:98742 H:JT532 D:J C:86,S:QJT5 H:Q98 D:AK4 C:AJ9,S:6 H:64 D:Q97653 C:K432,auction_calm
Notrump,6,S:AK3 H:AK7 D:T82 C:QT75,S:984 H:JT2 D:KJ963 C:86,S:QJT5 H:Q98 D:AQ4 C:AJ9,S:762 H:6543 D:75 C:K432,auction_calm
Notrump,7,S:73 H:JT9763 D:K3 C:542,S:AT852 H:K82 D:T92 C:QJ,S:KQ6 H:Q5 D:AJ74 C:KT96,S:J94 H:A4 D:Q865 C:A873,auction_calm
Notrump,8,S:J8 H:QJT73 D:J53 C:A73,S:AT952 H:92 D:962 C:Q52,S:KQ6 H:K5 D:AQ74 C:KT96,S:743 H:A864 D:KT8 C:J84,auction_calm
Notrump,9,S:JT973 H:A82 D:62 C:A75,S:4 H:QT73 D:KJT3 C:J432,S:KQ6 H:K5 D:AQ74 C:KT96,S:A852 H:J964 D:985 C:Q8,auction_calm
Notrump,10,S:AT9 H:83 D:AKJT82 C:J8,S:J8532 H:AJ96 D:3 C:Q72,S:KQ6 H:KQ4 D:Q74 C:KT96,S:74 H:T752 D:965 C:A543,auction_calm
Notrump,11,S:3 H:A85 D:KJ3 C:AQ8754,S:A9875 H:T76 D:T852 C:2,S:KQ6 H:KQ4 D:A74 C:KT96,S:JT42 H:J932 D:Q96 C:J3,auction_calm
Notrump,12,S:Q8 H:Q98732 D:6 C:T963,S:A752 H:5 D:K9875 C:A72,S:K96 H:KJ64 D:AQ4 C:QJ5,S:JT43 H:AT D:JT32 C:K84,auction_1d
Notrump,13,S:KQT72 H:83 D:75 C:T872,S:543 H:JT74 D:JT8 C:KJ5,S:AJ8 H:K952 D:AQ4 C:AQ9,S:96 H:AQ6 D:K9632 C:643,auction_calm
Notrump,14,S:A6 H:AJ6 D:KJ62 C:Q864,S:QJT754 H:T53 D:A85 C:7,S:K983 H:KQ2 D:T74 C:953,S:2 H:9874 D:Q93 C:AKJT2,auction_calm
Notrump,15,S:AQ2 H:A97 D:Q83 C:KQT4,S:J74 H:6543 D:AJ65 C:97,S:K93 H:KQ2 D:T974 C:J53,S:T865 H:JT8 D:K2 C:A862,auction_calm
Notrump,16,S:AQT H:Q6 D:AJ73 C:KT96,S:K654 H:T954 D:62 C:J42,S:73 H:AK2 D:KT94 C:Q753,S:J982 H:J873 D:Q85 C:A8,auction_calm
Notrump,17,S:AQ52 H:KQ9 D:J7 C:AT97,S:J964 H:J643 D:Q2 C:KQ3,S:73 H:T75 D:AKT964 C:86,S:KT8 H:A82 D:853 C:J542,auction_calm
Notrump,18,S:A743 H:AJ9 D:KJ2 C:Q63,S:T98 H:8532 D:T63 C:A54,S:QJ5 H:K6 D:AQ74 C:KJT7,S:K62 H:QT74 D:985 C:982,auction_calm
Notrump,19,S:AQ7 H:AT4 D:KQJ6 C:A83,S:JT4 H:Q763 D:983 C:652,S:K6 H:KJ5 D:T75 C:KQJT4,S:98532 H:982 D:A42 C:97,auction_calm
Notrump,20,S:AT3 H:Q7 D:AT75 C:AJ62,S:K H:T8432 D:K832 C:KT8,S:987642 H:95 D:QJ4 C:73,S:QJ5 H:AKJ6 D:96 C:Q954,auction_calm
Notrump,21,S:J9 H:A73 D:AQ95 C:A983,S:AQ85 H:T4 D:T743 C:Q65,S:76 H:KJ9865 D:86 C:KJT,S:KT432 H:Q2 D:KJ2 C:742,auction_calm
Notrump,22,S:K84 H:A73 D:KJ64 C:A75,S:32 H:K982 D:Q932 C:J32,S:QJT95 H:T4 D:A87 C:KQ9,S:A76 H:QJ65 D:T5 C:T864,auction_calm
Notrump,23,S:AJ3 H:AJ65 D:K5 C:QJ63,S:Q974 H:QT42 D:QJ87 C:9,S:85 H:K7 D:AT9 C:AKT875,S:KT62 H:983 D:6432 C:42,auction_calm
Notrump,24,S:KQ9 H:AJT D:AQ2 C:AJT4,S:JT763 H:K8643 D:5 C:Q5,S:85 H:97 D:KT9873 C:962,S:A42 H:Q52 D:J64 C:K873,auction_calm
Notrump,25,S:QT2 H:KQJ D:AQ95 C:AJ5,S: H:9753 D:KJ8743 C:873,S:KJ98753 H:A8 D:6 C:KQ2,S:A64 H:T642 D:T2 C:T964,auction_calm
Ogust,1,S:975 H:A5 D:AT64 C:AK82,S:AK42 H:32 D:QJ83 C:T75,S:83 H:QJ9764 D:K7 C:964,S:QJT6 H:KT8 D:952 C:QJ3,auction_calm
Ogust,2,S:83 H:KT9764 D:K7 C:964,S:QT92 H:Q3 D:QJ3 C:JT53,S:A75 H:85 D:AT64 C:AK82,S:KJ64 H:AJ2 D:9852 C:Q7,auction_calm
Ogust,3,S:J2 H:A62 D:A853 C:AK86,S:A9 H:QT97 D:QJ2 C:JT54,S:KQT854 H:85 D:764 C:92,S:763 H:KJ43 D:KT9 C:Q73,auction_calm
Ogust,4,S:QJ8753 H:KQ3 D:97 C:T4,S:4 H:976 D:QJ853 C:KJ63,S:K6 H:A85 D:AT64 C:A982,S:AT92 H:JT42 D:K2 C:Q75,auction_calm
Ogust,5,S:J2 H:A62 D:A853 C:AK86,S:A763 H:98 D:Q2 C:JT932,S:KT9854 H:KQ D:964 C:75,S:Q H:JT7543 D:KJT7 C:Q4,auction_calm
Ogust,6,S:T62 H:84 D:AQ9873 C:74,S:Q875 H:KJT3 D: C:K9653,S:A93 H:A75 D:K654 C:A82,S:KJ4 H:Q962 D:JT2 C:QJT,auction_calm
Ogust,7,S:KJ94 H:A63 D:J2 C:AK76,S:Q652 H:KJ9754 D:87 C:Q,S:83 H:T2 D:AKQT64 C:984,S:AT7 H:Q8 D:953 C:JT532,auction_calm
Ogust,8,S:2 H:AKQT83 D:765 C:964,S:AKJ9874 H:J9 D:T98 C:J,S:QT3 H:75 D:AKQ4 C:A872,S:65 H:642 D:J32 C:KQT53,auction_calm
Ogust,9,S:A876 H:K5 D:A974 C:A86,S:J95 H:T83 D:K32 C:KT54,S:K3 H:AQ9764 D:85 C:973,S:QT42 H:J2 D:QJT6 C:QJ2,auction_calm
Ogust,10,S:AQ9874 H:873 D:75 C:K4,S:J2 H:KQ962 D:T83 C:J96,S:KT3 H:5 D:AKQ94 C:A872,S:65 H:AJT4 D:J62 C:QT53,auction_calm
Overcalls,1,S:Q764 H:J72 D:92 C:A843,S:53 H:K865 D:AQJT64 C:K,S:A9 H:AQ93 D:K875 C:J65,S:KJT82 H:T4 D:3 C:QT972,auction_1d
Overcalls,2,S:T92 H:AQJ75 D:QJ7 C:86,S:QJ864 H:4 D:T5 C:KT942,S:A753 H:KT93 D:K964 C:5,S:K H:862 D:A832 C:AQJ73,auction_1c
Overcalls,3,S:A743 H:K83 D:63 C:9843,S:QJ H:92 D:KQJ4 C:AKQT2,S:T9 H:AQJ75 D:A875 C:65,S:K8652 H:T64 D:T92 C:J7,auction_1c
Overcalls,4,S:KQJ97 H:8 D:Q62 C:Q943,S:T85432 H:Q76 D:J3 C:JT,S:6 H:KJ943 D:K94 C:8765,S:A H:AT52 D:AT875 C:AK2,auction_1d
Overcalls,5,S:J752 H:A863 D:AT2 C:T3,S:AK864 H:T9 D:5 C:AJ842,S:T9 H:KQJ752 D:QJ7 C:65,S:Q3 H:4 D:K98643 C:KQ97,auction_1s
Overcalls,6,S:AK975 H:KT3 D:953 C:K7,S:Q62 H:Q7 D:KJ8 C:JT654,S:J83 H:AJ92 D:T7 C:9832,S:T4 H:8654 D:AQ642 C:AQ,auction_1d
Overcalls,6,S:AK975 H:KT3 D:953 C:K7,S:T4 H:Q65 D:KJ62 C:J654,S:J83 H:AJ92 D:T7 C:9832,S:Q62 H:874 D:AQ84 C:AQT,auction_1d_1s_2d
Overcalls,7,S:K842 H:A93 D:T5 C:KQ93,S:A7 H:J85 D:AQ74 C:T754,S:QJT93 H:KQ4 D:863 C:82,S:65 H:T762 D:KJ92 C:AJ6,auction_1d
Overcalls,8,S:AQJ64 H:3 D:9862 C:J82,S:T2 H:AQJ8 D:QT43 C:AT6,S:K8753 H:752 D:A C:7543,S:9 H:KT964 D:KJ75 C:KQ9,auction_1h
Overcalls,8,S:AQJ64 H:3 D:9862 C:J82,S:92 H:JT64 D:KQT74 C:T6,S:K8753 H:752 D:A C:7543,S:T H:AKQ98 D:J53 C:AKQ9,auction_1h_1s_3h
Overcalls,9,S:AJ76 H:Q973 D:A54 C:92,S:KQT4 H:5 D:QT9 C:KJT76,S:53 H:AKT84 D:K63 C:A54,S:982 H:J62 D:J872 C:Q83,auction_1c
Overcalls,10,S:72 H:Q8 D:J52 C:AKJ972,S:JT4 H:J93 D:A863 C:854,S:AK5 H:KT52 D:T974 C:Q3,S:Q9863 H:A764 D:KQ C:T6,auction_1s
Overcalls,11,S:A832 H:KJT6 D:J93 C:T8,S:J64 H:Q95 D:KQ C:AJ542,S:KQ9 H:A84 D:AT5 C:KQ93,S:T75 H:732 D:87642 C:76,auction_1c
Overcalls,12,S:AKT75 H:J6 D:972 C:Q83,S:4 H:T943 D:QJ43 C:J742,S:Q863 H:AKQ7 D:65 C:KT6,S:J92 H:852 D:AKT8 C:A95,auction_1d
Overcalls,13,S:T7 H:KQ62 D:K85 C:8742,S:5 H:AJT973 D:J9 C:AQJT,S:KQJ984 H:84 D:Q63 C:95,S:A632 H:5 D:AT742 C:K63,auction_1h
Overcalls,14,S:975 H:KQJ97 D:83 C:K52,S:42 H:AT86 D:AJT9 C:J83,S:AKJ863 H:3 D:65 C:QT76,S:QT H:542 D:KQ742 C:A94,auction_1d
Overcalls,15,S:KQJ973 H:Q D:A872 C:T4,S:A2 H:T72 D:J5 C:AQJ763,S:T85 H:AKJ84 D:K63 C:95,S:64 H:9653 D:QT94 C:K82,auction_1c
Overcalls,16,S:JT9 H:KT73 D:AJT C:AQ5,S:62 H:942 D:9743 C:KJ83,S:KQ83 H:A865 D:65 C:T76,S:A754 H:QJ D:KQ82 C:942,auction_1d
Overcalls,17,S:84 H:KQJ D:AQ95 C:K972,S:K7532 H:A2 D:J62 C:A84,S:AJ9 H:T94 D:K3 C:QJT63,S:QT6 H:87653 D:T874 C:5,auction_1s
Overcalls,18,S:KQJT5 H:QT7 D:AJ3 C:87,S:942 H:8542 D:862 C:542,S:83 H:AJ9 D:KQ97 C:QJT6,S:A76 H:K63 D:T54 C:AK93,auction_1c
Overcalls,19,S:AJT H:QT7 D:A75 C:KQT9,S:K65 H:A962 D:3 C:AJ853,S:83 H:K85 D:KQT964 C:72,S:Q9742 H:J43 D:J82 C:64,auction_1c
Overcalls,20,S:KQT932 H:842 D:A7 C:92,S:64 H:JT963 D:QT84 C:Q7,S:A85 H:AK7 D:KJ6 C:T864,S:J7 H:Q5 D:9532 C:AKJ53,auction_1c
Preempt,1,S:A87 H:KQ873 D:J C:A954,S:T64 H:AT64 D:62 C:KJ32,S:952 H:2 D:AQT9875 C:87,S:KQJ3 H:J95 D:K43 C:QT6,auction_calm
Preempt,2,S:KQJT864 H:97 D:65 C:T4,S:A53 H:QT D:AT8743 C:J2,S:92 H:KJ85 D:KJ9 C:KQ83,S:7 H:A6432 D:Q2 C:A9765,auction_calm
Preempt,3,S:J9873 H:A42 D:82 C:AK7,S:KQ652 H: D:K63 C:QT853,S:A H:QJT8763 D:975 C:62,S:T4 H:K95 D:AQJT4 C:J94,auction_calm
Preempt,4,S:83 H:KQT8742 D:862 C:5,S:QJT2 H:6 D:KQ53 C:K962,S:AK76 H:J53 D:94 C:A874,S:954 H:A9 D:AJT7 C:QJT3,auction_calm
Preempt,5,S:T4 H:Q86 D:A963 C:J642,S:A6 H:T7532 D:K87 C:AQ9,S:KQJ98752 H:9 D:52 C:87,S:3 H:AKJ4 D:QJT4 C:KT53,auction_calm
Preempt,6,S:KQJ9873 H:6 D:9842 C:7,S:A5 H:J943 D:T76 C:QT95,S:T6 H:AKQ85 D:AK C:A864,S:42 H:T72 D:QJ53 C:KJ32,auction_calm
Preempt,7,S:Q876 H:5 D:AJT4 C:J853,S:T32 H:AJ92 D:763 C:Q62,S:95 H:KQT8763 D:82 C:T9,S:AKJ4 H:4 D:KQ95 C:AK74,auction_3h_x
Preempt,7,S:Q876 H:5 D:AJT4 C:J853,S:K32 H:A942 D:965 C:KQ6,S:95 H:KQT8763 D:82 C:T9,S:AJT4 H:J D:KQ73 C:A742,auction_3h_x_pass_3s
Preempt,8,S:4 H:652 D:KQJT873 C:85,S:AKQJ95 H:Q93 D:52 C:J6,S:8632 H:K8 D:A964 C:A73,S:T7 H:AJT74 D: C:KQT942,auction_3d_3s
Preempt,9,S:A8 H:874 D:J942 C:K632,S:J7432 H:KQ532 D:5 C:AQ,S:95 H:6 D:AQT8763 C:T95,S:KQT6 H:AJT9 D:K C:J874,auction_3d_x
Preempt,9,S:A8 H:874 D:J942 C:K632,S:KQT43 H:KJT5 D: C:QJ74,S:95 H:6 D:AQT8763 C:T95,S:J762 H:AQ932 D:K5 C:A8,auction_3d_x_4d_4h
Preempt,10,S:853 H:AQJ9843 D:T76 C:,S:AKQT H:KT75 D:93 C:T64,S:964 H: D:8542 C:AKQJ83,S:J72 H:62 D:AKQJ C:9752,auction_calm
Preempt,11,S:Q5 H:AJ83 D:Q765 C:KQ2,S:J H:KQT54 D:KJT2 C:J76,S:AKT8763 H:6 D:84 C:T95,S:942 H:972 D:A93 C:A843,auction_1h
Preempt,12,S:Q H:KJT9642 D:T8 C:764,S:9543 H:83 D:KQ9763 C:3,S:AK72 H:Q7 D:A542 C:A95,S:JT86 H:A5 D:J C:KQJT82,auction_1c
Reverse,1,S:AKT3 H:AQ75 D:T95 C:72,S:94 H:JT843 D:QJ84 C:J5,S:QJ85 H:K9 D:K62 C:A863,S:762 H:62 D:A73 C:KQT94,auction_calm
Reverse,2,S:KQ83 H:QJ D:KJ6 C:JT97,S:64 H:8653 D:A97 C:A643,S:T72 H:AK94 D:Q54 C:KQ5,S:AJ95 H:T72 D:T832 C:82,auction_calm
Reverse,3,S:J3 H:Q8 D:KQJ5 C:AK762,S:AQ8765 H:A43 D:76 C:T3,S:KT94 H:KT96 D:T82 C:95,S:2 H:J752 D:A943 C:QJ84,auction_calm
Reverse,4,S:KQ9865 H:K82 D:T5 C:KT,S:74 H:J976 D:762 C:A543,S:J H:AQT D:AQJ3 C:QJ986,S:AT32 H:543 D:K984 C:72,auction_calm
Reverse,5,S:6 H:AKQ4 D:963 C:AQJT3,S:K432 H:9 D:AJT752 C:64,S:AQ985 H:T865 D:84 C:K7,S:JT7 H:J732 D:KQ C:9852,auction_calm
Reverse,6,S:T75 H:82 D:AQ53 C:JT84,S:98 H:Q9 D:JT84 C:A9732,S:KQJ64 H:AKJ76 D:K6 C:5,S:A32 H:T543 D:972 C:KQ6,auction_calm
Reverse,7,S:AK H:52 D:A642 C:AKT74,S:QJ853 H:AT76 D:QT C:32,S:T74 H:KJ98 D:K73 C:985,S:962 H:Q43 D:J985 C:QJ6,auction_calm
Reverse,8,S:J7 H:AK63 D:KQT85 C:KT,S:A98432 H:J2 D:3 C:8642,S:KQT5 H:Q8 D:J94 C:QJ97,S:6 H:T9754 D:A762 C:A53,auction_calm
Reverse,9,S:Q52 H:A863 D:753 C:843,S:AK94 H:T42 D:984 C:J95,S:63 H:K5 D:KQJ6 C:AKT72,S:JT87 H:QJ97 D:AT2 C:Q6,auction_calm
Reverse,10,S:J73 H:J D:AK64 C:AK983,S:AK962 H:A6 D:T975 C:42,S:T85 H:KQ9874 D:83 C:76,S:Q4 H:T532 D:QJ2 C:QJT5,auction_calm
Reverse,11,S:AK86 H:72 D:T98 C:7654,S:JT3 H:K6543 D:2 C:QJ98,S:7 H:AQJ9 D:KQJ764 C:A3,S:Q9542 H:T8 D:A53 C:KT2,auction_calm
Reverse,12,S:KQ9743 H:872 D:K5 C:T3,S:62 H:J654 D:T87 C:AJ72,S:J5 H:AT D:AQJ3 C:KQ986,S:AT8 H:KQ93 D:9642 C:54,auction_calm
Reverse,13,S:J H:K84 D:AQT9 C:KQJT7,S:KQ75 H:QJ532 D:2 C:862,S:A8643 H:76 D:KJ64 C:A5,S:T92 H:AT9 D:8753 C:943,auction_calm
Reverse,14,S:AT83 H:852 D:T95 C:QJ3,S:Q75 H:943 D:AJ C:K9762,S:9 H:KQ76 D:KQ842 C:AT8,S:KJ642 H:AJT D:763 C:54,auction_calm
Roman,1,S:KQJT75 H:AJ863 D:A C:5,S:63 H:5 D:JT932 C:A9642,S:A8 H:KQ972 D:874 C:QJ3,S:942 H:T4 D:KQ65 C:KT87,auction_calm
Roman,2,S:KQJ5 H:AQJ3 D:Q6 C:KQJ,S:6 H:876 D:AJ92 C:98632,S:AT9732 H:K95 D:85 C:A7,S:84 H:T42 D:KT743 C:T54,auction_calm
Roman,3,S:KQ962 H:K865 D:5 C:KQ3,S:A53 H:43 D:T2 C:J97654,S:JT87 H:A7 D:AK63 C:A82,S:4 H:QJT92 D:QJ9874 C:T,auction_calm
Roman,4,S:KQ84 H:AJ6 D:J3 C:QJ83,S:T6 H:T983 D:Q974 C:T42,S:AJ972 H:KQ5 D:K5 C:AK6,S:53 H:742 D:AT862 C:975,auction_calm
Roman,5,S:KJ7 H:6 D:AQT875 C:AT6,S:98432 H:KQJ82 D:2 C:53,S:AQ H:T74 D:KJ63 C:KQJ7,S:T65 H:A953 D:94 C:9842,auction_calm
Roman,6,S:A652 H:QJ52 D:KJ3 C:82,S:QJ9 H:3 D:Q97642 C:963,S:KT8 H:AK9864 D: C:AKQ7,S:743 H:T7 D:AT85 C:JT54,auction_calm
Roman,7,S:AQ974 H:8 D:A632 C:KQJ,S: H:A5432 D:QJT4 C:T542,S:K8652 H:KJT7 D: C:A983,S:JT3 H:Q96 D:K9875 C:76,auction_calm
Roman,8,S:KQJ H:AT76 D:AQJ C:QJ9,S:652 H:2 D:T8654 C:A742,S:AT8 H:K984 D:K9 C:KT65,S:9743 H:QJ53 D:732 C:83,auction_calm
Roman,9,S:AKQJ H:AJT7 D:A5 C:KQT,S:95432 H:3 D:9862 C:J72,S:7 H:KQ985 D:KQ74 C:983,S:T86 H:642 D:JT3 C:A654,auction_calm
Roman,10,S:AQJ753 H:65 D:A43 C:82,S:92 H:J73 D:JT65 C:A743,S:KT H:AK984 D:KQ8 C:KQ6,S:864 H:QT2 D:972 C:JT95,auction_calm
Roman,11,S:AKQJ H:AQT43 D:AJ8 C:7,S:T953 H:2 D:652 C:KQJ93,S:7642 H:KJ985 D:KQ74 C:,S:8 H:76 D:T93 C:AT86542,auction_calm
Roman,12,S:AT97 H:KJT D:QJT3 C:KJ,S:4 H:865 D:A974 C:96543,S:K652 H:AQ74 D:K86 C:AQ,S:QJ83 H:932 D:52 C:T872,auction_calm
Roman,13,S:AKQJ3 H:T875 D:K C:KQJ,S:65 H:432 D:T865 C:9863,S:97 H:AK96 D:AQ974 C:A5,S:T842 H:QJ D:J32 C:T742,auction_calm
Roman,14,S:A63 H:AK9865 D:K C:A32,S:QT42 H:42 D:6 C:QJT864,S:K7 H:QJ3 D:AQJT875 C:K,S:J985 H:T7 D:9432 C:975,auction_calm
Roman,15,S:T86 H:KQJ83 D:T C:AKQ6,S:AK95432 H:72 D:962 C:2,S: H:AT96 D:KQJ74 C:JT83,S:QJ7 H:54 D:A853 C:9754,auction_calm
Roman,16,S:AT843 H:QT84 D: C:KJT2,S:2 H:J972 D:KJ43 C:9764,S:KQJ965 H:AK D:875 C:A5,S:7 H:653 D:AQT962 C:Q83,auction_calm
Roman,17,S:AQ5 H:4 D:AKT863 C:AKQ,S:T42 H:KQJ953 D:5 C:962,S:K87 H:AT6 D:Q974 C:JT8,S:J963 H:872 D:J2 C:7543,auction_calm
Roman,18,S: H:KQT8632 D:53 C:JT82,S:KJT9743 H: D:T842 C:75,S:Q8 H:AJ97 D:KQJ C:AKQ6,S:A652 H:54 D:A976 C:943,auction_calm
Roman,19,S:AQJ8543 H:7 D:AK4 C:AK,S: H:J32 D:QJ752 C:T8752,S:KT72 H:AK865 D:83 C:64,S:96 H:QT94 D:T96 C:QJ93,auction_calm
Roman,20,S:QJ73 H:A8 D:T864 C:KJ5,S:T2 H:J53 D:73 C:AQT432,S:AK9654 H:KQ6 D:KQJ2 C:,S:8 H:T9742 D:A95 C:9876,auction_calm
Stayman,1,S:KT82 H:74 D:AK63 C:AJ7,S:Q96 H:Q65 D:Q95 C:Q432,S:A4 H:KJ98 D:T872 C:865,S:J753 H:AT32 D:J4 C:KT9,auction_calm
Stayman,2,S:KQJ5 H:T63 D:AQ9 C:KQT,S:972 H:K5 D:J643 C:J432,S:A4 H:AJ98 D:T872 C:865,S:T863 H:Q742 D:K5 C:A97,auction_calm
Stayman,3,S:A983 H:AK5 D:A95 C:J94,S:J72 H:872 D:76 C:AQT86,S:KQT6 H:964 D:KJT8 C:73,S:54 H:QJT3 D:Q432 C:K52,auction_calm
Stayman,4,S:965 H:A9 D:AQT5 C:KQ86,S:K732 H:T72 D:J72 C:A43,S:AJT4 H:KQJ5 D:863 C:J7,S:Q8 H:8643 D:K94 C:T952,auction_calm
Stayman,5,S:T982 H:KQ6 D:A94 C:AK5,S:764 H:8432 D:KQ8 C:T72,S:KQJ3 H:AJ5 D:72 C:9843,S:A5 H:T97 D:JT653 C:QJ6,auction_calm
Stayman,6,S:KQ5 H:Q95 D:KQ94 C:A62,S:762 H:32 D:763 C:JT987,S:AT94 H:KJT7 D:AJ C:KQ3,S:J83 H:A864 D:T852 C:54,auction_calm
Stayman,7,S:QT9 H:AQJ3 D:AT8 C:QJ6,S:A76532 H:52 D:9 C:T974,S:4 H:KT97 D:KQJ3 C:AK85,S:KJ8 H:864 D:76542 C:32,auction_calm
Stayman,8,S:95 H:KQ95 D:AK63 C:KQ8,S:J8763 H:3 D:JT4 C:AT76,S:AKQ42 H:JT76 D:75 C:93,S:T H:A842 D:Q982 C:J542,auction_calm
Stayman,9,S:T86 H:KQ5 D:A864 C:AKT,S:753 H:942 D:KQ2 C:J765,S:AKQ42 H:JT76 D:75 C:93,S:J9 H:A83 D:JT93 C:Q842,auction_calm
